Station,Yellowknife A 1706,Landing Tower,Vital Tower
2002-01-20 00:00:00,0.0,0.0,0.0
2002-01-20 06:00:00,0.0,0.0,0.0
2002-01-20 12:00:00,0.0,0.0,0.0
2002-01-20 18:00:00,0.0,0.0,0.0
2002-01-21 00:00:00,0.0,0.0,0.0
2002-01-21 06:00:00,0.0,0.0,0.0
2002-01-21 12:00:00,0.0,0.0,0.0
2002-01-21 18:00:00,0.0,0.0,0.0
2002-01-22 00:00:00,4.0332657e-10,0.0,0.0
2002-01-22 06:00:00,9.0064074e-11,0.0,0.0
2002-01-22 12:00:00,1.898052e-09,0.0,0.0
2002-01-22 18:00:00,1.8711876e-09,0.0,0.0
2002-01-23 00:00:00,0.0,0.0,0.0
2002-01-23 06:00:00,1.9912367e-09,0.0,0.0
2002-01-23 12:00:00,2.64427e-09,1.2086144e-08,1.2086144e-08
2002-01-23 18:00:00,3.286023e-09,1.6084448e-08,1.6084448e-08
2002-01-24 00:00:00,3.4026955e-09,1.6846116e-08,1.6846116e-08
2002-01-24 06:00:00,3.612128e-09,1.826996e-08,1.826996e-08
2002-01-24 12:00:00,2.6294475e-09,1.1879756e-08,1.1879756e-08
2002-01-24 18:00:00,2.9953603e-06,1.9085244e-05,1.9085244e-05
2002-01-25 00:00:00,3.9772776e-06,3.137269e-05,3.137269e-05
2002-01-25 06:00:00,0.0,0.0,0.0
2002-01-25 12:00:00,9.425337e-05,0.00017905871,0.00017905871
2002-01-25 18:00:00,0.00027280327,0.00028634543,0.00028634543
2002-01-26 00:00:00,0.0005605172,0.0005212013,0.0005212013
2002-01-26 06:00:00,8.816451e-05,0.0001341184,0.0001341184
2002-01-26 12:00:00,7.641396e-06,7.687085e-06,7.687085e-06
2002-01-26 18:00:00,0.0,0.0,0.0
2002-01-27 00:00:00,0.0,0.0,0.0
2002-01-27 06:00:00,3.7796995e-06,1.6655411e-05,1.6655411e-05
2002-01-27 12:00:00,0.0,0.0,0.0
2002-01-27 18:00:00,2.4757992e-06,2.0069294e-05,2.0069294e-05
2002-01-28 00:00:00,7.488591e-05,7.628528e-05,7.628528e-05
2002-01-28 06:00:00,8.173861e-05,0.000108593755,0.000108593755
2002-01-28 12:00:00,6.80712e-05,5.638722e-05,5.638722e-05
2002-01-28 18:00:00,6.804503e-05,5.6332985e-05,5.6332985e-05
2002-01-29 00:00:00,6.805274e-05,5.6395915e-05,5.6395915e-05
2002-01-29 06:00:00,5.9923444e-05,5.250453e-05,5.250453e-05
2002-01-29 12:00:00,0.0,0.0,0.0
2002-01-29 18:00:00,0.0,0.0,0.0
2002-01-30 00:00:00,6.799662e-05,5.7517344e-05,5.7517344e-05
2002-01-30 06:00:00,7.639905e-05,9.41361e-05,9.41361e-05
2002-01-30 12:00:00,2.0283878e-06,1.5103897e-05,1.5103897e-05
2002-01-30 18:00:00,2.0350176e-06,1.1717967e-05,1.1717967e-05
2002-01-31 00:00:00,6.746969e-05,5.8636208e-05,5.8636208e-05
2002-01-31 06:00:00,6.662421e-05,1.7192131e-05,1.7192131e-05
2002-01-31 12:00:00,4.489453e-06,4.0695355e-05,4.0695355e-05
2002-01-31 18:00:00,6.683037e-06,7.573917e-05,7.573917e-05
2002-02-01 00:00:00,0.00010069571,0.00025209322,0.00025209322
2002-02-01 06:00:00,8.398663e-05,0.0001404598,0.0001404598
2002-02-01 12:00:00,0.0006270656,0.00058857887,0.00058857887
2002-02-01 18:00:00,7.729852e-05,0.0001110591,0.0001110591
2002-02-02 00:00:00,7.962752e-05,0.00011558552,0.00011558552
2002-02-02 06:00:00,8.493283e-05,0.00013616007,0.00013616007
2002-02-02 12:00:00,0.00024072555,0.00028048662,0.00028048662
2002-02-02 18:00:00,8.320421e-05,0.00013313613,0.00013313613
2002-02-03 00:00:00,8.424101e-05,0.00014177104,0.00014177104
2002-02-03 06:00:00,0.00028787993,0.0005097551,0.0005097551
2002-02-03 12:00:00,0.0021248474,0.0023455266,0.0023455266
2002-02-03 18:00:00,0.00072565384,0.00067080394,0.00067080394
2002-02-04 00:00:00,1.8907598e-07,0.0,0.0
2002-02-04 06:00:00,0.0,0.0,0.0
2002-02-04 12:00:00,0.0,0.0,0.0
2002-02-04 18:00:00,0.0,0.0,0.0
2002-02-05 00:00:00,0.0,0.0,0.0
2002-02-05 06:00:00,4.566599e-06,4.945523e-05,4.945523e-05
2002-02-05 12:00:00,9.0426445e-05,0.00017960454,0.00017960454
2002-02-05 18:00:00,1.8641152e-06,1.6239022e-05,1.6239022e-05
2002-02-06 00:00:00,1.2537234e-06,1.0893303e-05,1.0893303e-05
2002-02-06 06:00:00,0.00044894684,0.0005042603,0.0005042603
2002-02-06 12:00:00,0.0010445435,0.0010517103,0.0010517103
2002-02-06 18:00:00,7.186475e-05,9.021268e-05,9.021268e-05
2002-02-07 00:00:00,6.9712502e-09,3.1155416e-08,3.1155416e-08
2002-02-07 06:00:00,2.7302525e-08,0.0,0.0
2002-02-07 12:00:00,6.809832e-05,6.749899e-05,6.749899e-05
2002-02-07 18:00:00,8.29458e-05,0.00015070365,0.00015070365
2002-02-08 00:00:00,0.00024562137,0.00031388327,0.00031388327
2002-02-08 06:00:00,8.070658e-05,0.00014075571,0.00014075571
2002-02-08 12:00:00,7.577121e-05,0.00012431236,0.00012431236
2002-02-08 18:00:00,1.6035675e-06,1.590941e-05,1.590941e-05
2002-02-09 00:00:00,1.5858583e-07,1.714302e-06,1.714302e-06
2002-02-09 06:00:00,0.0,0.0,0.0
2002-02-09 12:00:00,0.0,0.0,0.0
2002-02-09 18:00:00,0.0,0.0,0.0
2002-02-10 00:00:00,0.0,0.0,0.0
2002-02-10 06:00:00,7.1353534e-05,8.728229e-05,8.728229e-05
2002-02-10 12:00:00,0.0015543363,0.0015055602,0.0015055602
2002-02-10 18:00:00,0.0010518442,0.0011278735,0.0011278735
2002-02-11 00:00:00,0.001964039,0.0017621135,0.0017621135
2002-02-11 06:00:00,7.386624e-05,0.00011046268,0.00011046268
2002-02-11 12:00:00,3.5717242e-09,1.764676e-08,1.764676e-08
2002-02-11 18:00:00,1.0439722e-06,1.0948928e-05,1.0948928e-05
2002-02-12 00:00:00,0.00045035154,0.00053366,0.00053366
2002-02-12 06:00:00,7.3381874e-05,0.00012807199,0.00012807199
2002-02-12 12:00:00,7.220376e-05,9.846448e-05,9.846448e-05
2002-02-12 18:00:00,7.863773e-05,0.0001259994,0.0001259994
2002-02-13 00:00:00,9.178747e-05,0.00021322511,0.00021322511
2002-02-13 06:00:00,8.610218e-05,0.00017630986,0.00017630986
2002-02-13 12:00:00,8.822779e-05,0.00019783476,0.00019783476
2002-02-13 18:00:00,7.450031e-05,0.00010468883,0.00010468883
2002-02-14 00:00:00,0.00024501854,0.00032678727,0.00032678727
2002-02-14 06:00:00,9.2189846e-05,0.00022310152,0.00022310152
2002-02-14 12:00:00,8.233132e-05,0.00016156479,0.00016156479
2002-02-14 18:00:00,1.481843e-06,1.5796895e-05,1.5796895e-05
2002-02-15 00:00:00,7.535624e-05,0.00011767866,0.00011767866
2002-02-15 06:00:00,0.00024623616,0.00033533524,0.00033533524
2002-02-15 12:00:00,1.4789819e-06,1.5675927e-05,1.5675927e-05
2002-02-15 18:00:00,0.0,0.0,0.0
2002-02-16 00:00:00,0.0,0.0,0.0
2002-02-16 06:00:00,0.0,0.0,0.0
2002-02-16 12:00:00,3.7729083e-06,4.559299e-05,4.559299e-05
2002-02-16 18:00:00,5.2960704e-06,8.126774e-05,8.126774e-05
2002-02-17 00:00:00,0.000121739096,0.00045771358,0.00045771358
2002-02-17 06:00:00,8.4380525e-05,0.00016898129,0.00016898129
2002-02-17 12:00:00,0.00065209967,0.00073536014,0.00073536014
2002-02-17 18:00:00,0.0010386923,0.0010415163,0.0010415163
2002-02-18 00:00:00,6.376321e-05,6.748518e-05,6.748518e-05
2002-02-18 06:00:00,6.360715e-05,6.747922e-05,6.747922e-05
2002-02-18 12:00:00,0.0,0.0,0.0
2002-02-18 18:00:00,0.0,0.0,0.0
2002-02-19 00:00:00,0.0,0.0,0.0
2002-02-19 06:00:00,7.170034e-05,0.00010289987,0.00010289987
2002-02-19 12:00:00,3.061176e-06,2.5920292e-05,2.5920292e-05
2002-02-19 18:00:00,1.6101517e-06,1.7743261e-05,1.7743261e-05
2002-02-20 00:00:00,1.2027617e-06,1.236385e-05,1.236385e-05
2002-02-20 06:00:00,3.7635655e-09,1.9034776e-08,1.9034776e-08
2002-02-20 12:00:00,1.1435898e-06,9.881244e-06,9.881244e-06
2002-02-20 18:00:00,2.197624e-06,2.5314399e-05,2.5314399e-05
2002-02-21 00:00:00,8.780767e-05,0.00019896506,0.00019896506
2002-02-21 06:00:00,0.0010660979,0.0011937243,0.0011937243
2002-02-21 12:00:00,0.002008461,0.001983277,0.001983277
2002-02-21 18:00:00,0.0014855851,0.0013530677,0.0013530677
2002-02-22 00:00:00,0.000722151,0.0005837605,0.0005837605
2002-02-22 06:00:00,0.0019457996,0.0016921047,0.0016921047
2002-02-22 12:00:00,0.0005123449,0.0005196974,0.0005196974
2002-02-22 18:00:00,0.00044367008,0.0004337658,0.0004337658
2002-02-23 00:00:00,2.711229e-05,2.9585999e-05,2.9585999e-05
2002-02-23 06:00:00,6.409319e-05,7.0951886e-05,7.0951886e-05
2002-02-23 12:00:00,0.0,0.0,0.0
2002-02-23 18:00:00,4.243675e-07,3.932129e-06,3.932129e-06
2002-02-24 00:00:00,8.848791e-07,1.0412921e-05,1.0412921e-05
2002-02-24 06:00:00,0.0,0.0,0.0
2002-02-24 12:00:00,0.0,0.0,0.0
2002-02-24 18:00:00,0.0,0.0,0.0
2002-02-25 00:00:00,0.0,0.0,0.0
2002-02-25 06:00:00,0.0,0.0,0.0
2002-02-25 12:00:00,0.0,0.0,0.0
2002-02-25 18:00:00,0.0,0.0,0.0
2002-02-26 00:00:00,0.0,0.0,0.0
2002-02-26 06:00:00,0.0,0.0,0.0
2002-02-26 12:00:00,0.0,0.0,0.0
2002-02-26 18:00:00,0.0,0.0,0.0
2002-02-27 00:00:00,0.0,0.0,0.0
2002-02-27 06:00:00,0.0,0.0,0.0
2002-02-27 12:00:00,0.0,0.0,0.0
2002-02-27 18:00:00,0.0,0.0,0.0
2002-02-28 00:00:00,0.0,0.0,0.0
2002-02-28 06:00:00,0.0,0.0,0.0
2002-02-28 12:00:00,0.0,0.0,0.0
2002-02-28 18:00:00,0.0,0.0,0.0
2002-03-01 00:00:00,0.0,0.0,0.0
2002-03-01 06:00:00,0.0,0.0,0.0
2002-03-01 12:00:00,0.0,0.0,0.0
2002-03-01 18:00:00,0.0,0.0,0.0
2002-03-02 00:00:00,0.0,0.0,0.0
2002-03-02 06:00:00,0.0,0.0,0.0
2002-03-02 12:00:00,2.9946018e-06,2.4392928e-05,2.4392928e-05
2002-03-02 18:00:00,0.0,0.0,0.0
2002-03-03 00:00:00,0.000102676124,0.00017507603,0.00017507603
2002-03-03 06:00:00,0.0009258202,0.00070193445,0.00070193445
2002-03-03 12:00:00,7.347745e-05,0.000105545914,0.000105545914
2002-03-03 18:00:00,7.764055e-05,0.0001284847,0.0001284847
2002-03-04 00:00:00,7.9308105e-05,0.00013223225,0.00013223225
2002-03-04 06:00:00,7.731472e-05,0.000111828456,0.000111828456
2002-03-04 12:00:00,2.4726847e-05,1.7234823e-05,1.7234823e-05
2002-03-04 18:00:00,1.9626855e-06,1.1088947e-05,1.1088947e-05
2002-03-05 00:00:00,1.9759104e-06,1.0051172e-05,1.0051172e-05
2002-03-05 06:00:00,0.0,0.0,0.0
2002-03-05 12:00:00,9.799462e-05,0.000110458415,0.000110458415
2002-03-05 18:00:00,0.00010569162,0.0001072916,0.0001072916
2002-03-06 00:00:00,1.6549857e-06,9.66384e-06,9.66384e-06
2002-03-06 06:00:00,1.8952954e-06,1.3284155e-05,1.3284155e-05
2002-03-06 12:00:00,6.728072e-05,7.035e-05,7.035e-05
2002-03-06 18:00:00,7.6405675e-05,0.000107299675,0.000107299675
2002-03-07 00:00:00,7.557241e-05,0.00011004587,0.00011004587
2002-03-07 06:00:00,2.8561143e-08,5.8607025e-08,5.8607025e-08
2002-03-07 12:00:00,6.0887145e-05,6.481265e-05,6.481265e-05
2002-03-07 18:00:00,1.8091445e-06,1.1019152e-05,1.1019152e-05
2002-03-08 00:00:00,8.653385e-05,0.00014385207,0.00014385207
2002-03-08 06:00:00,8.6548316e-05,0.00013173986,0.00013173986
2002-03-08 12:00:00,8.236138e-05,0.00012071338,0.00012071338
2002-03-08 18:00:00,2.6910116e-06,1.4094138e-05,1.4094138e-05
2002-03-09 00:00:00,7.659535e-05,0.000103055594,0.000103055594
2002-03-09 06:00:00,6.1280065e-05,6.525197e-05,6.525197e-05
2002-03-09 12:00:00,0.0,0.0,0.0
2002-03-09 18:00:00,1.5618721e-06,2.5581671e-06,2.5581671e-06
2002-03-10 00:00:00,7.5253665e-05,0.00010979503,0.00010979503
2002-03-10 06:00:00,5.9735026e-05,6.0409384e-05,6.0409384e-05
2002-03-10 12:00:00,0.0,0.0,0.0
2002-03-10 18:00:00,0.0,0.0,0.0
2002-03-11 00:00:00,8.760935e-05,0.00013968274,0.00013968274
2002-03-11 06:00:00,9.4628645e-05,0.00014981143,0.00014981143
2002-03-11 12:00:00,9.189266e-05,0.00013541887,0.00013541887
2002-03-11 18:00:00,6.514842e-06,4.059522e-05,4.059522e-05
2002-03-12 00:00:00,2.7238525e-09,5.288402e-09,5.288402e-09
2002-03-12 06:00:00,6.285337e-05,6.54898e-05,6.54898e-05
2002-03-12 12:00:00,1.1469812e-08,2.461368e-08,2.461368e-08
2002-03-12 18:00:00,0.0,0.0,0.0
2002-03-13 00:00:00,0.0,0.0,0.0
2002-03-13 06:00:00,0.0,0.0,0.0
2002-03-13 12:00:00,3.3054806e-09,1.57739e-08,1.57739e-08
2002-03-13 18:00:00,7.871348e-09,2.9804493e-08,2.9804493e-08
2002-03-14 00:00:00,2.7102673e-11,0.0,0.0
2002-03-14 06:00:00,1.4537859e-05,4.404021e-05,4.404021e-05
2002-03-14 12:00:00,8.7480315e-05,0.0001324304,0.0001324304
2002-03-14 18:00:00,9.4921365e-05,0.0001227658,0.0001227658
2002-03-15 00:00:00,8.728772e-05,0.00010821418,0.00010821418
2002-03-15 06:00:00,8.6450535e-05,0.000112827074,0.000112827074
2002-03-15 12:00:00,0.00020874453,0.00015195677,0.00015195677
2002-03-15 18:00:00,2.7930864e-05,2.095618e-05,2.095618e-05
2002-03-16 00:00:00,4.2287247e-06,1.6432676e-05,1.6432676e-05
2002-03-16 06:00:00,5.1492685e-07,7.0606495e-07,7.0606495e-07
2002-03-16 12:00:00,0.0,0.0,0.0
2002-03-16 18:00:00,9.1516e-05,0.00013351992,0.00013351992
2002-03-17 00:00:00,0.00025508166,0.00029148263,0.00029148263
2002-03-17 06:00:00,7.897289e-05,8.703137e-05,8.703137e-05
2002-03-17 12:00:00,7.611996e-05,7.792386e-05,7.792386e-05
2002-03-17 18:00:00,4.408882e-09,6.8280985e-09,6.8280985e-09
2002-03-18 00:00:00,1.8787746e-07,3.1832428e-07,3.1832428e-07
2002-03-18 06:00:00,7.2096725e-08,1.3102455e-07,1.3102455e-07
2002-03-18 12:00:00,0.0,0.0,0.0
2002-03-18 18:00:00,9.187908e-05,0.00013032489,0.00013032489
2002-03-19 00:00:00,9.4685274e-05,0.00013327066,0.00013327066
2002-03-19 06:00:00,6.855179e-05,4.7420403e-05,4.7420403e-05
2002-03-19 12:00:00,0.0,0.0,0.0
2002-03-19 18:00:00,4.0589242e-07,6.830075e-07,6.830075e-07
2002-03-20 00:00:00,0.0,0.0,0.0
2002-03-20 06:00:00,1.6431513e-06,4.8426223e-06,4.8426223e-06
2002-03-20 12:00:00,1.2598844e-07,2.2664867e-07,2.2664867e-07
2002-03-20 18:00:00,0.0,0.0,0.0
2002-03-21 00:00:00,0.0,0.0,0.0
2002-03-21 06:00:00,0.0,0.0,0.0
2002-03-21 12:00:00,0.0,0.0,0.0
2002-03-21 18:00:00,3.2296512e-06,1.4066388e-05,1.4066388e-05
2002-03-22 00:00:00,3.8908047e-06,1.3011602e-05,1.3011602e-05
2002-03-22 06:00:00,0.0,0.0,0.0
2002-03-22 12:00:00,0.0,0.0,0.0
2002-03-22 18:00:00,1.9919778e-06,1.0611783e-05,1.0611783e-05
2002-03-23 00:00:00,3.0432961e-06,8.249083e-06,8.249083e-06
2002-03-23 06:00:00,6.459617e-05,7.441161e-05,7.441161e-05
2002-03-23 12:00:00,6.5190434e-05,7.504359e-05,7.504359e-05
2002-03-23 18:00:00,0.00010317345,0.00020941811,0.00020941811
2002-03-24 00:00:00,8.057594e-05,0.00011175252,0.00011175252
2002-03-24 06:00:00,9.745541e-05,0.00018877095,0.00018877095
2002-03-24 12:00:00,6.684811e-05,5.770562e-05,5.770562e-05
2002-03-24 18:00:00,3.4619686e-06,1.4150354e-05,1.4150354e-05
2002-03-25 00:00:00,4.961995e-06,1.8358936e-05,1.8358936e-05
2002-03-25 06:00:00,4.7902984e-07,7.6876677e-07,7.6876677e-07
2002-03-25 12:00:00,8.623082e-07,1.4676895e-06,1.4676895e-06
2002-03-25 18:00:00,5.5372184e-06,2.247359e-05,2.247359e-05
2002-03-26 00:00:00,0.000103391096,0.00018054638,0.00018054638
2002-03-26 06:00:00,9.0496724e-05,0.00014708935,0.00014708935
2002-03-26 12:00:00,6.438603e-05,7.311862e-05,7.311862e-05
2002-03-26 18:00:00,6.1200653e-06,2.3285007e-05,2.3285007e-05
2002-03-27 00:00:00,5.9753525e-06,2.7032293e-05,2.7032293e-05
2002-03-27 06:00:00,0.0003489987,0.00032211086,0.00032211086
2002-03-27 12:00:00,0.00081963214,0.000710079,0.000710079
2002-03-27 18:00:00,8.294763e-05,0.0001339602,0.0001339602
2002-03-28 00:00:00,7.57599e-05,7.491197e-05,7.491197e-05
2002-03-28 06:00:00,0.000121696175,0.00016784086,0.00016784086
2002-03-28 12:00:00,0.00022738853,0.00024732505,0.00024732505
2002-03-28 18:00:00,7.5096414e-06,2.3648245e-05,2.3648245e-05
2002-03-29 00:00:00,0.00012173718,0.00012530119,0.00012530119
2002-03-29 06:00:00,0.0,3.217276e-05,3.217276e-05
2002-03-29 12:00:00,0.0,0.0,0.0
2002-03-29 18:00:00,2.2217246e-06,4.5938436e-06,4.5938436e-06
2002-03-30 00:00:00,3.753163e-06,1.773435e-05,1.773435e-05
2002-03-30 06:00:00,7.230743e-08,3.9038568e-07,3.9038568e-07
2002-03-30 12:00:00,0.0,0.0,0.0
2002-03-30 18:00:00,0.0,0.0,0.0
2002-03-31 00:00:00,0.0,0.0,0.0
2002-03-31 06:00:00,0.0,0.0,0.0
2002-03-31 12:00:00,1.1797176e-07,2.5948836e-07,2.5948836e-07
2002-03-31 18:00:00,3.1698064e-06,1.2077826e-05,1.2077826e-05
2002-04-01 00:00:00,0.00028636685,0.00031981498,0.00031981498
2002-04-01 06:00:00,0.00039354,0.00035409039,0.00035409039
2002-04-01 12:00:00,7.5737444e-05,9.877925e-05,9.877925e-05
2002-04-01 18:00:00,8.7223954e-05,0.00013673588,0.00013673588
2002-04-02 00:00:00,8.615593e-05,0.00013462003,0.00013462003
2002-04-02 06:00:00,8.6194595e-05,0.00014848275,0.00014848275
2002-04-02 12:00:00,8.270715e-05,0.00013420498,0.00013420498
2002-04-02 18:00:00,3.5760324e-06,1.8118777e-05,1.8118777e-05
2002-04-03 00:00:00,3.1058726e-06,1.8958772e-05,1.8958772e-05
2002-04-03 06:00:00,6.395071e-05,7.531182e-05,7.531182e-05
2002-04-03 12:00:00,8.305358e-05,0.00012611547,0.00012611547
2002-04-03 18:00:00,2.3590264e-06,1.2635689e-05,1.2635689e-05
2002-04-04 00:00:00,1.6571437e-06,9.486775e-06,9.486775e-06
2002-04-04 06:00:00,0.0,0.0,0.0
2002-04-04 12:00:00,6.303377e-05,7.383897e-05,7.383897e-05
2002-04-04 18:00:00,0.0,0.0,0.0
2002-04-05 00:00:00,7.812206e-05,0.00011237293,0.00011237293
2002-04-05 06:00:00,6.286152e-05,7.36022e-05,7.36022e-05
2002-04-05 12:00:00,8.2964274e-05,0.00014884576,0.00014884576
2002-04-05 18:00:00,2.7511119e-06,1.8766503e-05,1.8766503e-05
2002-04-06 00:00:00,3.4819275e-06,2.2111439e-05,2.2111439e-05
2002-04-06 06:00:00,1.1223311e-05,4.080031e-05,4.080031e-05
2002-04-06 12:00:00,3.6798908e-06,2.2454324e-05,2.2454324e-05
2002-04-06 18:00:00,9.6436655e-05,0.00018753936,0.00018753936
2002-04-07 00:00:00,0.00023156985,0.0002773588,0.0002773588
2002-04-07 06:00:00,8.433838e-05,0.00013880164,0.00013880164
2002-04-07 12:00:00,0.0018179793,0.0017334054,0.0017334054
2002-04-07 18:00:00,3.66237e-06,1.8326076e-05,1.8326076e-05
2002-04-08 00:00:00,2.6240111e-06,1.0845559e-05,1.0845559e-05
2002-04-08 06:00:00,0.0004584464,0.0005794959,0.0005794959
2002-04-08 12:00:00,0.0007940344,0.00077759894,0.00077759894
2002-04-08 18:00:00,3.1108164e-06,1.5764052e-05,1.5764052e-05
2002-04-09 00:00:00,1.0649256e-06,0.0,0.0
2002-04-09 06:00:00,0.0,0.0,0.0
2002-04-09 12:00:00,0.0,0.0,0.0
2002-04-09 18:00:00,0.0,0.0,0.0
2002-04-10 00:00:00,0.0,0.0,0.0
2002-04-10 06:00:00,0.0,0.0,0.0
2002-04-10 12:00:00,0.0,0.0,0.0
2002-04-10 18:00:00,0.0,0.0,0.0
2002-04-11 00:00:00,0.0,0.0,0.0
2002-04-11 06:00:00,0.0,0.0,0.0
2002-04-11 12:00:00,1.4530168e-06,4.774161e-06,4.774161e-06
2002-04-11 18:00:00,8.2407074e-05,0.0001189485,0.0001189485
2002-04-12 00:00:00,2.792585e-06,1.658936e-05,1.658936e-05
2002-04-12 06:00:00,2.0081754e-06,1.5154486e-05,1.5154486e-05
2002-04-12 12:00:00,1.1761084e-06,9.523897e-06,9.523897e-06
2002-04-12 18:00:00,0.0,0.0,0.0
2002-04-13 00:00:00,1.0128899e-06,0.0,0.0
2002-04-13 06:00:00,0.00054637337,0.0004896711,0.0004896711
2002-04-13 12:00:00,1.8541326e-06,1.5554446e-05,1.5554446e-05
2002-04-13 18:00:00,1.7047767e-06,1.170704e-05,1.170704e-05
2002-04-14 00:00:00,0.0,0.0,0.0
2002-04-14 06:00:00,7.3390327e-10,3.186146e-09,3.186146e-09
2002-04-14 12:00:00,0.0,0.0,0.0
2002-04-14 18:00:00,0.0,0.0,0.0
