Station,Yellowknife A 1706,Landing Tower,Vital Tower
2011-10-04 18:00:00,280.06665,279.55298,279.55298
2011-10-04 19:00:00,280.27396,279.81107,279.81107
2011-10-04 20:00:00,280.45093,280.00952,280.00952
2011-10-04 21:00:00,280.63354,280.2566,280.2566
2011-10-04 22:00:00,280.7022,280.38776,280.38776
2011-10-04 23:00:00,280.65503,280.33862,280.33862
2011-10-05 00:00:00,280.4878,280.13232,280.13232
2011-10-05 01:00:00,280.19867,279.8178,279.8178
2011-10-05 02:00:00,279.97327,279.59436,279.59436
2011-10-05 03:00:00,279.8328,279.4578,279.4578
2011-10-05 04:00:00,279.6994,279.3244,279.3244
2011-10-05 05:00:00,279.5916,279.19708,279.19708
2011-10-05 06:00:00,278.7805,278.884,278.884
2011-10-05 07:00:00,278.44708,278.63263,278.63263
2011-10-05 08:00:00,278.24487,278.37378,278.37378
2011-10-05 09:00:00,277.99158,278.1693,278.1693
2011-10-05 10:00:00,277.78683,277.88254,277.88254
2011-10-05 11:00:00,277.7129,277.72656,277.72656
2011-10-05 12:00:00,277.95697,277.84174,277.84174
2011-10-05 13:00:00,278.13214,277.90558,277.90558
2011-10-05 14:00:00,278.1291,277.86737,277.86737
2011-10-05 15:00:00,278.39716,278.09442,278.09442
2011-10-05 16:00:00,279.32507,278.72937,278.72937
2011-10-05 17:00:00,279.86755,279.3324,279.3324
2011-10-05 18:00:00,280.75308,280.10855,280.10855
2011-10-05 19:00:00,281.05383,280.5089,280.5089
2011-10-05 20:00:00,281.1751,280.79816,280.79816
2011-10-05 21:00:00,281.28833,281.04614,281.04614
2011-10-05 22:00:00,281.21057,280.98987,280.98987
2011-10-05 23:00:00,280.86057,280.68674,280.68674
2011-10-06 00:00:00,280.02527,279.82996,279.82996
2011-10-06 01:00:00,278.2086,277.90585,277.90585
2011-10-06 02:00:00,276.9021,276.49585,276.49585
2011-10-06 03:00:00,276.35373,275.86935,275.86935
2011-10-06 04:00:00,275.93018,275.38525,275.38525
2011-10-06 05:00:00,275.53296,274.8943,274.8943
2011-10-06 06:00:00,276.8224,275.3224,275.3224
2011-10-06 07:00:00,275.9596,274.5963,274.5963
2011-10-06 08:00:00,274.873,273.52728,273.52728
2011-10-06 09:00:00,274.0188,272.2766,272.2766
2011-10-06 10:00:00,273.30896,271.5746,271.5746
2011-10-06 11:00:00,272.85724,271.2752,271.2752
2011-10-06 12:00:00,272.56473,271.262,271.262
2011-10-06 13:00:00,272.8979,272.09906,272.09906
2011-10-06 14:00:00,274.16217,273.3321,273.3321
2011-10-06 15:00:00,275.482,274.6734,274.6734
2011-10-06 16:00:00,277.74756,277.01904,277.01904
2011-10-06 17:00:00,280.20242,279.3372,279.3372
2011-10-06 18:00:00,282.19598,281.9831,281.9831
2011-10-06 19:00:00,282.50378,282.74402,282.74402
2011-10-06 20:00:00,282.46075,282.8377,282.8377
2011-10-06 21:00:00,282.57428,282.8731,282.8731
2011-10-06 22:00:00,282.4298,282.8048,282.8048
2011-10-06 23:00:00,282.2209,282.4787,282.4787
2011-10-07 00:00:00,281.66522,281.63788,281.63788
2011-10-07 01:00:00,280.83243,280.48868,280.48868
2011-10-07 02:00:00,280.528,280.04364,280.04364
2011-10-07 03:00:00,280.4684,279.902,279.902
2011-10-07 04:00:00,280.5952,279.91943,279.91943
2011-10-07 05:00:00,280.76553,280.04874,280.04874
2011-10-07 06:00:00,279.8874,279.06122,279.06122
2011-10-07 07:00:00,280.19135,279.43744,279.43744
2011-10-07 08:00:00,280.32898,279.57898,279.57898
2011-10-07 09:00:00,280.34894,279.74152,279.74152
2011-10-07 10:00:00,280.3142,279.83374,279.83374
2011-10-07 11:00:00,280.38263,279.84357,279.84357
2011-10-07 12:00:00,280.4558,279.9441,279.9441
2011-10-07 13:00:00,280.54974,280.08295,280.08295
2011-10-07 14:00:00,280.67676,280.26465,280.26465
2011-10-07 15:00:00,280.8113,280.44803,280.44803
2011-10-07 16:00:00,281.03223,280.708,280.708
2011-10-07 17:00:00,281.19293,280.9449,280.9449
2011-10-07 18:00:00,280.87524,280.35767,280.35767
2011-10-07 19:00:00,281.211,280.7481,280.7481
2011-10-07 20:00:00,281.73996,281.33566,281.33566
2011-10-07 21:00:00,282.17938,282.03094,282.03094
2011-10-07 22:00:00,282.3938,282.3606,282.3606
2011-10-07 23:00:00,282.33588,282.21674,282.21674
2011-10-08 00:00:00,281.80438,281.45673,281.45673
2011-10-08 01:00:00,280.59967,280.0567,280.0567
2011-10-08 02:00:00,278.91263,278.60794,278.60794
2011-10-08 03:00:00,278.27057,278.03033,278.03033
2011-10-08 04:00:00,278.04996,277.9894,277.9894
2011-10-08 05:00:00,277.93463,277.94244,277.94244
2011-10-08 06:00:00,277.25256,278.07678,278.07678
2011-10-08 07:00:00,276.89575,278.04224,278.04224
2011-10-08 08:00:00,276.58173,277.74384,277.74384
2011-10-08 09:00:00,276.06116,276.74475,276.74475
2011-10-08 10:00:00,275.2505,275.23682,275.23682
2011-10-08 11:00:00,274.4431,274.16577,274.16577
2011-10-08 12:00:00,273.70026,273.29596,273.29596
2011-10-08 13:00:00,273.13416,272.64783,272.64783
2011-10-08 14:00:00,272.66583,272.1541,272.1541
2011-10-08 15:00:00,272.51187,271.91617,271.91617
2011-10-08 16:00:00,273.26285,272.8019,272.8019
2011-10-08 17:00:00,274.37503,274.00198,274.00198
2011-10-08 18:00:00,276.10837,275.92477,275.92477
2011-10-08 19:00:00,277.24072,277.0161,277.0161
2011-10-08 20:00:00,278.0498,277.80176,277.80176
2011-10-08 21:00:00,278.7166,278.4549,278.4549
2011-10-08 22:00:00,279.01172,278.73828,278.73828
2011-10-08 23:00:00,278.91144,278.61847,278.61847
2011-10-09 00:00:00,278.01678,277.675,277.675
2011-10-09 01:00:00,276.08298,275.5615,275.5615
2011-10-09 02:00:00,274.52982,273.79544,273.79544
2011-10-09 03:00:00,273.19928,272.2774,272.2774
2011-10-09 04:00:00,272.1571,271.22156,271.22156
2011-10-09 05:00:00,271.4068,270.52985,270.52985
2011-10-09 06:00:00,269.96292,268.78323,268.78323
2011-10-09 07:00:00,269.73553,268.59686,268.59686
2011-10-09 08:00:00,269.8307,268.72327,268.72327
2011-10-09 09:00:00,270.2917,269.08856,269.08856
2011-10-09 10:00:00,270.81354,269.54987,269.54987
2011-10-09 11:00:00,271.42133,270.09125,270.09125
2011-10-09 12:00:00,272.06396,270.6753,270.6753
2011-10-09 13:00:00,272.69638,271.4835,271.4835
2011-10-09 14:00:00,272.86554,272.0589,272.0589
2011-10-09 15:00:00,273.135,272.39673,272.39673
2011-10-09 16:00:00,273.62228,272.9426,272.9426
2011-10-09 17:00:00,274.49097,273.7234,273.7234
2011-10-09 18:00:00,275.92172,275.57602,275.57602
2011-10-09 19:00:00,276.90662,276.45544,276.45544
2011-10-09 20:00:00,277.37836,276.9057,276.9057
2011-10-09 21:00:00,277.71176,277.3055,277.3055
2011-10-09 22:00:00,277.81766,277.42508,277.42508
2011-10-09 23:00:00,277.56805,277.26532,277.26532
2011-10-10 00:00:00,277.23413,276.8396,276.8396
2011-10-10 01:00:00,276.8428,276.32718,276.32718
2011-10-10 02:00:00,276.5735,275.96802,275.96802
2011-10-10 03:00:00,276.3824,275.78082,275.78082
2011-10-10 04:00:00,276.18103,275.6283,275.6283
2011-10-10 05:00:00,275.99805,275.48633,275.48633
2011-10-10 06:00:00,275.81244,275.59955,275.59955
2011-10-10 07:00:00,275.5673,275.5087,275.5087
2011-10-10 08:00:00,275.3687,275.357,275.357
2011-10-10 09:00:00,275.11844,275.09305,275.09305
2011-10-10 10:00:00,274.8925,274.76553,274.76553
2011-10-10 11:00:00,274.7354,274.4854,274.4854
2011-10-10 12:00:00,274.6858,274.3147,274.3147
2011-10-10 13:00:00,274.63776,274.26276,274.26276
2011-10-10 14:00:00,274.58142,274.20642,274.20642
2011-10-10 15:00:00,274.59363,274.21277,274.21277
2011-10-10 16:00:00,274.8515,274.44135,274.44135
2011-10-10 17:00:00,275.3208,274.93994,274.93994
2011-10-10 18:00:00,276.30173,275.999,275.999
2011-10-10 19:00:00,276.7014,276.426,276.426
2011-10-10 20:00:00,277.02478,276.75134,276.75134
2011-10-10 21:00:00,277.2025,276.79822,276.79822
2011-10-10 22:00:00,277.21307,276.79315,276.79315
2011-10-10 23:00:00,277.12204,276.7939,276.7939
2011-10-11 00:00:00,276.95758,276.50836,276.50836
2011-10-11 01:00:00,276.83023,276.25015,276.25015
2011-10-11 02:00:00,276.9496,276.29333,276.29333
2011-10-11 03:00:00,277.18173,276.49228,276.49228
2011-10-11 04:00:00,277.3943,276.75757,276.75757
2011-10-11 05:00:00,277.5346,276.96234,276.96234
2011-10-11 06:00:00,276.66617,276.29507,276.29507
2011-10-11 07:00:00,276.61237,276.22565,276.22565
2011-10-11 08:00:00,276.57404,276.14435,276.14435
2011-10-11 09:00:00,276.51862,276.08893,276.08893
2011-10-11 10:00:00,276.4211,276.0168,276.0168
2011-10-11 11:00:00,276.26556,275.89252,275.89252
2011-10-11 12:00:00,276.0558,275.73547,275.73547
2011-10-11 13:00:00,275.86066,275.5677,275.5677
2011-10-11 14:00:00,275.7068,275.38647,275.38647
2011-10-11 15:00:00,275.64984,275.35297,275.35297
2011-10-11 16:00:00,275.99448,275.7269,275.7269
2011-10-11 17:00:00,276.68268,276.40143,276.40143
2011-10-11 18:00:00,277.01624,276.79358,276.79358
2011-10-11 19:00:00,277.5273,277.35934,277.35934
2011-10-11 20:00:00,278.04553,277.74866,277.74866
2011-10-11 21:00:00,278.59186,278.30084,278.30084
2011-10-11 22:00:00,278.81073,278.55487,278.55487
2011-10-11 23:00:00,278.86584,278.56897,278.56897
2011-10-12 00:00:00,278.7538,278.42374,278.42374
2011-10-12 01:00:00,278.5509,278.2052,278.2052
2011-10-12 02:00:00,278.45428,278.09686,278.09686
2011-10-12 03:00:00,278.41693,278.03802,278.03802
2011-10-12 04:00:00,278.55353,278.13165,278.13165
2011-10-12 05:00:00,278.82214,278.35925,278.35925
2011-10-12 06:00:00,278.03986,277.4383,277.4383
2011-10-12 07:00:00,278.3985,277.75787,277.75787
2011-10-12 08:00:00,278.74915,278.16516,278.16516
2011-10-12 09:00:00,278.7578,278.23438,278.23438
2011-10-12 10:00:00,278.61044,278.06357,278.06357
2011-10-12 11:00:00,278.38232,277.81396,277.81396
2011-10-12 12:00:00,278.13528,277.55325,277.55325
2011-10-12 13:00:00,277.9287,277.34082,277.34082
2011-10-12 14:00:00,277.69574,277.0395,277.0395
2011-10-12 15:00:00,277.45602,276.74313,276.74313
2011-10-12 16:00:00,277.48022,276.82983,276.82983
2011-10-12 17:00:00,277.8111,277.29938,277.29938
2011-10-12 18:00:00,278.97897,278.4907,278.4907
2011-10-12 19:00:00,279.0824,278.63904,278.63904
2011-10-12 20:00:00,279.0348,278.70276,278.70276
2011-10-12 21:00:00,278.98523,278.7157,278.7157
2011-10-12 22:00:00,278.8365,278.57477,278.57477
2011-10-12 23:00:00,278.60947,278.33017,278.33017
2011-10-13 00:00:00,278.25342,277.90186,277.90186
2011-10-13 01:00:00,277.74164,277.2104,277.2104
2011-10-13 02:00:00,277.30774,276.76086,276.76086
2011-10-13 03:00:00,276.8999,276.34912,276.34912
2011-10-13 04:00:00,276.3376,275.92157,275.92157
2011-10-13 05:00:00,276.02222,275.3777,275.3777
2011-10-13 06:00:00,274.9911,274.1571,274.1571
2011-10-13 07:00:00,274.54456,273.97424,273.97424
2011-10-13 08:00:00,274.1172,273.72852,273.72852
2011-10-13 09:00:00,273.96658,273.5701,273.5701
2011-10-13 10:00:00,273.80185,273.38583,273.38583
2011-10-13 11:00:00,273.4585,272.88818,272.88818
2011-10-13 12:00:00,272.99573,272.41174,272.41174
2011-10-13 13:00:00,272.71265,272.2439,272.2439
2011-10-13 14:00:00,272.58313,272.08313,272.08313
2011-10-13 15:00:00,272.59467,272.17865,272.17865
2011-10-13 16:00:00,273.43317,273.02106,273.02106
2011-10-13 17:00:00,274.628,274.253,274.253
2011-10-13 18:00:00,275.52673,275.14978,275.14978
2011-10-13 19:00:00,276.2578,275.8496,275.8496
2011-10-13 20:00:00,276.50293,276.08105,276.08105
2011-10-13 21:00:00,276.582,276.18747,276.18747
2011-10-13 22:00:00,276.47516,276.15485,276.15485
2011-10-13 23:00:00,276.27625,275.9735,275.9735
2011-10-14 00:00:00,276.02234,275.38757,275.38757
2011-10-14 01:00:00,275.56268,273.80487,273.80487
2011-10-14 02:00:00,275.2433,272.80188,272.80188
2011-10-14 03:00:00,274.83496,272.042,272.042
2011-10-14 04:00:00,274.0756,271.40567,271.40567
2011-10-14 05:00:00,273.54987,270.93658,270.93658
2011-10-14 06:00:00,274.60303,272.1577,272.1577
2011-10-14 07:00:00,274.69336,272.17773,272.17773
2011-10-14 08:00:00,274.6162,272.3916,272.3916
2011-10-14 09:00:00,274.69745,272.7951,272.7951
2011-10-14 10:00:00,274.92603,273.5022,273.5022
2011-10-14 11:00:00,275.13596,273.98557,273.98557
2011-10-14 12:00:00,275.331,273.9677,273.9677
2011-10-14 13:00:00,275.45447,274.0736,274.0736
2011-10-14 14:00:00,275.4776,274.39166,274.39166
2011-10-14 15:00:00,275.5931,274.8392,274.8392
2011-10-14 16:00:00,276.10364,275.47864,275.47864
2011-10-14 17:00:00,276.9054,276.23352,276.23352
2011-10-14 18:00:00,277.62286,276.7967,276.7967
2011-10-14 19:00:00,278.04694,277.40436,277.40436
2011-10-14 20:00:00,277.86084,277.48975,277.48975
2011-10-14 21:00:00,277.68726,277.30444,277.30444
2011-10-14 22:00:00,277.46954,277.034,277.034
2011-10-14 23:00:00,277.12427,276.6399,276.6399
2011-10-15 00:00:00,276.26355,275.47058,275.47058
2011-10-15 01:00:00,275.02246,274.34473,274.34473
2011-10-15 02:00:00,273.56464,273.90253,273.90253
2011-10-15 03:00:00,272.26874,272.20428,272.20428
2011-10-15 04:00:00,271.18024,270.56305,270.56305
2011-10-15 05:00:00,270.43988,269.52972,269.52972
2011-10-15 06:00:00,271.61102,269.0993,269.0993
2011-10-15 07:00:00,272.08087,268.63165,268.63165
2011-10-15 08:00:00,272.08612,268.43378,268.43378
2011-10-15 09:00:00,272.17514,268.5892,268.5892
2011-10-15 10:00:00,271.7609,268.673,268.673
2011-10-15 11:00:00,271.7095,268.78177,268.78177
2011-10-15 12:00:00,272.2591,268.8509,268.8509
2011-10-15 13:00:00,272.65924,269.32526,269.32526
2011-10-15 14:00:00,272.7436,270.101,270.101
2011-10-15 15:00:00,272.90765,270.94086,270.94086
2011-10-15 16:00:00,273.65323,272.43643,272.43643
2011-10-15 17:00:00,274.11658,273.3822,273.3822
2011-10-15 18:00:00,276.46155,275.98108,275.98108
2011-10-15 19:00:00,277.20218,276.62405,276.62405
2011-10-15 20:00:00,277.75488,277.22363,277.22363
2011-10-15 21:00:00,277.93057,277.47354,277.47354
2011-10-15 22:00:00,277.69977,277.47125,277.47125
2011-10-15 23:00:00,277.31128,277.1355,277.1355
2011-10-16 00:00:00,276.7516,276.33167,276.33167
2011-10-16 01:00:00,276.09677,275.07724,275.07724
2011-10-16 02:00:00,275.6219,274.575,274.575
2011-10-16 03:00:00,275.2638,274.44543,274.44543
2011-10-16 04:00:00,275.0407,274.33563,274.33563
2011-10-16 05:00:00,274.89532,274.23907,274.23907
2011-10-16 06:00:00,269.67822,267.63135,267.63135
2011-10-16 07:00:00,269.38235,267.2593,267.2593
2011-10-16 08:00:00,269.14624,267.01538,267.01538
2011-10-16 09:00:00,269.24744,266.92126,266.92126
2011-10-16 10:00:00,269.37366,266.85608,266.85608
2011-10-16 11:00:00,269.04062,266.71445,266.71445
2011-10-16 12:00:00,268.5232,266.44702,266.44702
2011-10-16 13:00:00,267.9397,265.8401,265.8401
2011-10-16 14:00:00,267.66156,265.44086,265.44086
2011-10-16 15:00:00,267.8153,265.62585,265.62585
2011-10-16 16:00:00,269.24243,267.34985,267.34985
2011-10-16 17:00:00,271.67804,270.30695,270.30695
2011-10-16 18:00:00,274.19153,274.57825,274.57825
2011-10-16 19:00:00,275.6134,275.44348,275.44348
2011-10-16 20:00:00,276.08582,275.78894,275.78894
2011-10-16 21:00:00,276.32666,275.9712,275.9712
2011-10-16 22:00:00,276.22308,275.90863,275.90863
2011-10-16 23:00:00,275.81958,275.51685,275.51685
2011-10-17 00:00:00,275.23746,274.81558,274.81558
2011-10-17 01:00:00,274.79987,274.4151,274.4151
2011-10-17 02:00:00,274.68848,274.40723,274.40723
2011-10-17 03:00:00,274.71683,274.41214,274.41214
2011-10-17 04:00:00,274.90735,274.46985,274.46985
2011-10-17 05:00:00,275.08752,274.56995,274.56995
2011-10-17 06:00:00,275.2694,274.49792,274.49792
2011-10-17 07:00:00,274.95746,274.18793,274.18793
2011-10-17 08:00:00,274.50912,273.87045,273.87045
2011-10-17 09:00:00,274.41074,273.73495,273.73495
2011-10-17 10:00:00,274.50024,273.76978,273.76978
2011-10-17 11:00:00,274.64252,273.9062,273.9062
2011-10-17 12:00:00,274.7469,273.99103,273.99103
2011-10-17 13:00:00,274.83356,274.0562,274.0562
2011-10-17 14:00:00,274.86584,274.0885,274.0885
2011-10-17 15:00:00,274.89404,274.11475,274.11475
2011-10-17 16:00:00,275.05957,274.31543,274.31543
2011-10-17 17:00:00,275.39166,274.63385,274.63385
2011-10-17 18:00:00,275.4408,274.9447,274.9447
2011-10-17 19:00:00,275.89062,275.39844,275.39844
2011-10-17 20:00:00,276.3288,275.7702,275.7702
2011-10-17 21:00:00,276.68958,276.16418,276.16418
2011-10-17 22:00:00,276.91522,276.41327,276.41327
2011-10-17 23:00:00,276.98746,276.47574,276.47574
2011-10-18 00:00:00,276.47882,276.0042,276.0042
2011-10-18 01:00:00,275.85663,275.28046,275.28046
2011-10-18 02:00:00,275.42554,274.82397,274.82397
2011-10-18 03:00:00,275.19354,274.49042,274.49042
2011-10-18 04:00:00,275.06567,274.2649,274.2649
2011-10-18 05:00:00,274.85587,274.07266,274.07266
2011-10-18 06:00:00,275.00522,274.57944,274.57944
2011-10-18 07:00:00,274.5855,274.58356,274.58356
2011-10-18 08:00:00,272.85202,274.25632,274.25632
2011-10-18 09:00:00,270.9504,273.85666,273.85666
2011-10-18 10:00:00,269.63797,273.49734,273.49734
2011-10-18 11:00:00,268.88025,272.50134,272.50134
2011-10-18 12:00:00,268.24225,270.4649,270.4649
2011-10-18 13:00:00,267.62903,268.92786,268.92786
2011-10-18 14:00:00,267.32407,267.79282,267.79282
2011-10-18 15:00:00,267.3744,267.27673,267.27673
2011-10-18 16:00:00,268.5817,268.23795,268.23795
2011-10-18 17:00:00,271.3204,271.08994,271.08994
2011-10-18 18:00:00,274.58746,274.21442,274.21442
2011-10-18 19:00:00,275.9116,275.58737,275.58737
2011-10-18 20:00:00,276.97275,276.64853,276.64853
2011-10-18 21:00:00,277.76434,277.40692,277.40692
2011-10-18 22:00:00,278.54504,278.00208,278.00208
2011-10-18 23:00:00,278.32294,277.97333,277.97333
2011-10-19 00:00:00,278.0102,277.50238,277.50238
2011-10-19 01:00:00,278.06244,277.45697,277.45697
2011-10-19 02:00:00,278.37402,277.62012,277.62012
2011-10-19 03:00:00,278.50085,277.73132,277.73132
2011-10-19 04:00:00,278.52698,277.82385,277.82385
2011-10-19 05:00:00,278.79752,278.07877,278.07877
2011-10-19 06:00:00,278.74655,277.93405,277.93405
2011-10-19 07:00:00,278.81415,278.27118,278.27118
2011-10-19 08:00:00,277.68185,277.13107,277.13107
2011-10-19 09:00:00,276.56787,275.80615,275.80615
2011-10-19 10:00:00,275.86966,274.87552,274.87552
2011-10-19 11:00:00,275.46637,274.31793,274.31793
2011-10-19 12:00:00,275.1315,273.92838,273.92838
2011-10-19 13:00:00,274.855,273.64407,273.64407
2011-10-19 14:00:00,274.5735,273.3938,273.3938
2011-10-19 15:00:00,274.55493,273.33032,273.33032
2011-10-19 16:00:00,275.33356,274.11676,274.11676
2011-10-19 17:00:00,276.50223,275.4788,275.4788
2011-10-19 18:00:00,276.97815,276.11487,276.11487
2011-10-19 19:00:00,277.61957,277.25238,277.25238
2011-10-19 20:00:00,278.1573,277.9151,277.9151
2011-10-19 21:00:00,278.4298,278.40637,278.40637
2011-10-19 22:00:00,278.40735,278.39172,278.39172
2011-10-19 23:00:00,277.6916,277.4709,277.4709
2011-10-20 00:00:00,275.8317,275.0778,275.0778
2011-10-20 01:00:00,274.0075,272.64813,272.64813
2011-10-20 02:00:00,272.48056,270.9083,270.9083
2011-10-20 03:00:00,271.2212,269.67236,269.67236
2011-10-20 04:00:00,270.58453,269.47516,269.47516
2011-10-20 05:00:00,270.50598,269.29114,269.29114
2011-10-20 06:00:00,271.5526,272.4901,272.4901
2011-10-20 07:00:00,271.9871,272.66092,272.66092
2011-10-20 08:00:00,272.28485,272.67548,272.67548
2011-10-20 09:00:00,272.46216,272.66333,272.66333
2011-10-20 10:00:00,272.5803,272.67014,272.67014
2011-10-20 11:00:00,272.56042,272.6952,272.6952
2011-10-20 12:00:00,272.65472,272.77777,272.77777
2011-10-20 13:00:00,272.77985,272.6978,272.6978
2011-10-20 14:00:00,272.65588,272.59338,272.59338
2011-10-20 15:00:00,272.6388,272.3849,272.3849
2011-10-20 16:00:00,272.89,272.46814,272.46814
2011-10-20 17:00:00,273.2187,272.6386,272.6386
2011-10-20 18:00:00,273.86264,273.04428,273.04428
2011-10-20 19:00:00,274.08472,273.58276,273.58276
2011-10-20 20:00:00,274.21655,273.92163,273.92163
2011-10-20 21:00:00,274.2973,273.94183,273.94183
2011-10-20 22:00:00,274.38876,274.01376,274.01376
2011-10-20 23:00:00,274.42682,273.8858,273.8858
2011-10-21 00:00:00,274.1228,273.4939,273.4939
2011-10-21 01:00:00,273.73474,273.02966,273.02966
2011-10-21 02:00:00,273.653,272.76825,272.76825
2011-10-21 03:00:00,273.4497,272.23877,272.23877
2011-10-21 04:00:00,272.62106,271.4824,271.4824
2011-10-21 05:00:00,271.76315,270.77292,270.77292
2011-10-21 06:00:00,269.17743,269.3493,269.3493
2011-10-21 07:00:00,268.50977,268.63867,268.63867
2011-10-21 08:00:00,267.9088,267.87952,267.87952
2011-10-21 09:00:00,267.20435,267.1184,267.1184
2011-10-21 10:00:00,266.65573,266.15964,266.15964
2011-10-21 11:00:00,266.2044,265.5169,265.5169
2011-10-21 12:00:00,265.8232,264.98337,264.98337
2011-10-21 13:00:00,265.4391,264.53088,264.53088
2011-10-21 14:00:00,265.07227,264.10742,264.10742
2011-10-21 15:00:00,264.77695,263.76328,263.76328
2011-10-21 16:00:00,265.27124,264.2693,264.2693
2011-10-21 17:00:00,266.42297,265.6593,265.6593
